X,Y,ADDRESS,CITY,STATE,ZIP,PM_2.5[ug/m3],O3[ppb],NO2[ppb],SO2[ppb],CO[ppm],TEMP[F],HUMIDITY[%]
-122.3232189,47.7342302,501 NE 145TH ST,SEATTLE,WA,98155,0.6761927282324347,7.751429245629206,94.09556056221201,67.99564719120102,4.309505076129864,83.35630507026637,29.015692138407474
-122.3612994,47.7339105,14425 3RD AVE NW,SEATTLE,WA,98177,5.523143914097701,30.84490827327089,19.195880315967916,417.4338616451314,6.1544745818044095,105.92369438741966,22.495971038529586
-122.3560953,47.73370334,14411 GREENWOOD AVE N,SEATTLE,WA,98133,12.17381176105867,132.4642268971196,30.091664538007315,64.95144602129817,11.864017884171947,58.93881055080156,33.43330891319951
-122.3560953,47.73370334,14413 GREENWOOD AVE N,SEATTLE,WA,98133,221.8034989946829,93.0467834924835,1547.2693565095847,558.6200015596747,15.879441352080427,84.7474786418761,45.61142459508596
-122.3560953,47.73370334,14415 GREENWOOD AVE N,SEATTLE,WA,98133,3.9293957351921405,22.23237799663365,463.0630997784491,13.828812596047428,0.5706210316651767,96.8136242491227,34.247064999392435
-122.3560953,47.73370334,14419 GREENWOOD AVE N,SEATTLE,WA,98133,9.134804008658307,170.01388989382107,26.188045686065156,279.501287119581,0.6323912638738192,65.762308724128,28.43843142674198
-122.3586761,47.7338851,14420 1ST AVE NW,SEATTLE,WA,98177,247.34439742681448,36.204606623691156,34.34745576768008,113.44251616218594,31.81396565870646,69.55809509367491,41.700479607163494
-122.3583314,47.73388158,115 N 145TH ST,SEATTLE,WA,98133,15.562041203177616,107.53633804467223,578.7970355324472,742.1449317284911,8.180507306600571,79.68829064855593,47.04174759761737
-122.3583314,47.73388158,115 NW 145TH ST,SEATTLE,WA,98177,334.11821140515,55.14998778995123,802.3175396834093,12.758602664839676,50.59574249327948,63.15058405306343,39.453747072806905
-122.3580484,47.73383347,123 N 145TH ST,SEATTLE,WA,98133,13.928716644271638,4.537060655399608,41.85896325105109,54.73557825652928,5.936706201536978,55.03836402617258,47.699721914241366
-122.3580484,47.73383347,123 NW 145TH ST,SEATTLE,WA,98177,15.23460513085345,22.57475507256589,3.63452379321608,360.43518434404047,4.5699654083375405,91.86166278760247,24.89831672670952
-122.3606661,47.73387053,137 NW 145TH ST,SEATTLE,WA,98177,0.0,8.512315747455816,1859.2571698623162,232.556633829994,5.569101685549872,58.823084623046086,44.1485054388278
-122.3576898,47.73384618,131 N 145TH ST,SEATTLE,WA,98133,7.149803691704368,6.044707007198226,78.51186420226624,45.1045889955284,8.743567975752804,52.45078374779243,24.908117517357162
-122.3576898,47.73384618,131 NW 145TH ST,SEATTLE,WA,98177,12.124924363255813,50.86609727865373,39.49020435885294,682.1374906345394,11.148424340010806,59.87536484544285,24.756602536168472
-122.357127,47.73385214,143 N 145TH ST,SEATTLE,WA,98133,9.91346335407431,41.52635780267078,51.59127286206084,102.81172122699785,11.555904931226369,80.54936875054774,57.17290972764066
