X,Y,ADDRESS,CITY,STATE,ZIP,PM_2.5[ug/m3],O3[ppb],NO2[ppb],SO2[ppb],CO[ppm],TEMP[F],HUMIDITY[%]
-122.3232189,47.7342302,501 NE 145TH ST,SEATTLE,WA,98155,0.794999999841,6.839,89.38,54.992,3.757352941155,65.58825,32.75819555792
-122.3612994,47.7339105,14425 3RD AVE NW,SEATTLE,WA,98177,5.294117647,33.559,17.0,519.0,6.23823529388,65.82,29.56333333
-122.3560953,47.73370334,14411 GREENWOOD AVE N,SEATTLE,WA,98133,13.43137255,149.46,36.92,48.336,10.39215686,74.02148,33.43222222
-122.3560953,47.73370334,14413 GREENWOOD AVE N,SEATTLE,WA,98133,178.7254902,92.256,1225.0,760.66,11.87794117705,80.73,38.635560000000005
-122.3560953,47.73370334,14415 GREENWOOD AVE N,SEATTLE,WA,98133,3.529411765,17.712,573.0,15.776,0.40235294143800004,81.3273,35.08222222
-122.3560953,47.73370334,14419 GREENWOOD AVE N,SEATTLE,WA,98133,14.3598039229,155.0,32.0,391.83,0.99215686316,66.5652,29.96375999544
-122.3586761,47.7338851,14420 1ST AVE NW,SEATTLE,WA,98177,209.4117647,43.194,46.0,133.0,36.66666667,70.23,31.41333333
-122.3583314,47.73388158,115 N 145TH ST,SEATTLE,WA,98133,10.75735294425,195.224,685.368,760.815,6.372352940844,80.71862,34.8667000011
-122.3583314,47.73388158,115 NW 145TH ST,SEATTLE,WA,98177,350.774509766,44.639,572.55,10.4,42.02892156883,63.12482,34.30955889011
-122.3580484,47.73383347,123 N 145TH ST,SEATTLE,WA,98133,14.52705882474,4.38,39.0,64.128,6.157941176236,75.25399999999999,35.29222222
-122.3580484,47.73383347,123 NW 145TH ST,SEATTLE,WA,98177,11.890686272449999,24.888,4.0,371.0,5.629411764537,60.59675000000001,28.865344448720002
-122.3606661,47.73387053,137 NW 145TH ST,SEATTLE,WA,98177,0.0,9.495,1659.453,267.0,5.196078431,74.90457,35.41
-122.3576898,47.73384618,131 N 145TH ST,SEATTLE,WA,98133,7.156862745,7.0,81.171,66.124,8.039215686,66.02484,29.5616000031
-122.3576898,47.73384618,131 NW 145TH ST,SEATTLE,WA,98177,7.816666666354001,42.328,38.0,714.343,9.335294117504999,65.22075,30.53582888994
-122.357127,47.73385214,143 N 145TH ST,SEATTLE,WA,98133,8.366666666332,49.623,45.951,122.636,10.29411765,81.60425,36.574488891200005
-122.357127,47.73385214,143 NW 145TH ST,SEATTLE,WA,98177,0.9637254903310001,4.124,58.816,735.0,10.882352938999999,73.30986,32.28406221992
-122.360164,47.73377911,127 NW 145TH ST,SEATTLE,WA,98177,105.92882353680001,49.194,732.0,102.306,13.6364705862,74.13696,28.491984445470003
-122.3616323,47.73366505,14415 3RD AVE NW,SEATTLE,WA,98177,210.2941176,26.622,971.202,359.0,21.66666667,66.38159999999999,32.31070332852
-122.3592024,47.73370101,14419 1ST AVE NW,SEATTLE,WA,98177,10.06901961072,103.0,564.732,54.835,6.960784314,74.1,36.9219333297
-122.3597217,47.73369274,111 NW 145TH ST,SEATTLE,WA,98177,38.935196082619996,19.38,143.888,247.0,22.37529411348,74.34,35.198249999999994
-122.3566444,47.73355712,155 N 145TH ST,SEATTLE,WA,98133,6.176470588,47.0,63.425,223.808,4.363235294625,70.95198,30.79978888786
-122.3566444,47.73355712,159 NW 145TH ST,SEATTLE,WA,98177,0.562352941064,45.838,11.572,746.63,10.81254901712,81.17927999999999,34.054396663389994
-122.3605236,47.73349943,14410 3RD AVE NW,SEATTLE,WA,98177,2.254901961,98.455,1443.639,7.0,6.862745098,73.39068,35.17
-122.358372,47.73353306,14404 1ST AVE NW,SEATTLE,WA,98177,207.4509804,19.72,25.25,780.0,7.254901961,82.1653,37.00142889009
-122.35741,47.73355223,126 N 144TH ST,SEATTLE,WA,98133,8.189999999586,39.0,1699.0,70.0,5.392156863,73.71201,34.937244445569995
-122.3599476,47.73346971,134 NW 144TH ST,SEATTLE,WA,98177,151.0956862987,18.0,991.0,431.32,9.156470588214,61.22325000000001,31.136710003410002
-122.3578893,47.73349804,102 N 144TH ST,SEATTLE,WA,98133,315.9803922,40.76,29.946,74.0,9.8455882395,77.75,36.87477556024
-122.3578893,47.73349804,112 N 144TH ST,SEATTLE,WA,98133,5.784313725,8.264,82.68,594.866,0.294117647,80.54928,35.72914889324
-122.3563616,47.73349512,146 N 144TH ST,SEATTLE,WA,98133,14.80392157,21.712,98.0,12.961,2.941176471,66.47,29.50412888668
-122.3563616,47.73349512,148 N 144TH ST,SEATTLE,WA,98133,17.64705882,10.681,586.562,657.51,15.35441176065,78.46,34.98111111
-122.3563616,47.73349512,150 N 144TH ST,SEATTLE,WA,98133,6.922450980536,28.41,41.706,52.164,1.96519607839,73.9,33.62444444
-122.3575936,47.73345582,120 N 144TH ST,SEATTLE,WA,98133,0.488235293688,67.0,177.327,30.0,5.980392157,71.53509,34.88011666339
-122.3580914,47.73343617,108 N 144TH ST,SEATTLE,WA,98133,27.026470593040003,58.63,1041.492,210.0,12.05882353,59.80500000000001,28.6355333302
-122.3570951,47.73341217,132 N 144TH ST,SEATTLE,WA,98133,103.1007843538,485.04,54.0,86.505,7.109803921528,69.48516000000001,29.308066669699997
-122.3616333,47.7333568,14405 3RD AVE NW,SEATTLE,WA,98177,14.90196078,5.832,75.402,53.924,1.492647058525,86.58621000000001,32.914179999999995
-122.3559769,47.7333402,14403 GREENWOOD AVE N,SEATTLE,WA,98133,461.24735291720003,39.39,635.103,48.384,4.324705882407,72.8217,34.55888889
-122.3617309,47.73291543,14321 3RD AVE NW,SEATTLE,WA,98177,5.515686274699999,15.623,61.0,62.1,31.893333333119998,69.09,28.69346333637
-122.357573,47.73300694,117 N 144TH ST,SEATTLE,WA,98133,9.607843137,18.411,34.34,630.0,15.316666669730001,71.43,29.10178333635
-122.3597165,47.73299677,129 NW 144TH ST,SEATTLE,WA,98177,1.90588235256,13.403,514.0,48.0,5.716764705762,65.33353,32.804333330999995
-122.3601965,47.73300159,141 NW 144TH ST,SEATTLE,WA,98177,9.117647059,4.28,88.199,269.5,7.254901961,73.6687,35.9158222176
-122.3594686,47.73299235,123 NW 144TH ST,SEATTLE,WA,98177,65.76470588024999,27.0,88.063,51.535,5.024901961174,74.72577,32.21906111215
-122.3570766,47.73297606,129 N 144TH ST,SEATTLE,WA,98133,6.3338235288749996,35.0,792.0,727.012,8.762352940944,70.81,31.242844443360003
-122.3580382,47.73301238,101 N 144TH ST,SEATTLE,WA,98133,30.6009803918,47.212,91.336,28.0,20.3877450964,66.83,32.31005555316
