X,Y,ADDRESS,CITY,STATE,ZIP,PM_2.5[ug/m3],O3[ppb],NO2[ppb],SO2[ppb],CO[ppm],TEMP[F],HUMIDITY[%]
-122.3232189,47.7342302,501 NE 145TH ST,SEATTLE,WA,98155,0.550205890940991,9.829416943644816,74.21951930756346,43.986775909241274,4.816860053008374,114.2841657797345,27.17470224651447
-122.3612994,47.7339105,14425 3RD AVE NW,SEATTLE,WA,98177,6.6923717999694095,35.94189454465299,15.395741020546655,416.19074384262547,6.386082027361375,140.92231917079056,23.891495447048943
-122.3560953,47.73370334,14411 GREENWOOD AVE N,SEATTLE,WA,98133,12.069115961732539,112.69596744593281,32.2336751287302,72.97790417306295,6.92308826572439,82.10400751946898,40.381068969347695
-122.3560953,47.73370334,14413 GREENWOOD AVE N,SEATTLE,WA,98133,204.43686013360534,63.146266462261934,2315.0701678006594,445.34439807891494,11.925395497086553,69.27905957331296,33.825218485917055
-122.3560953,47.73370334,14415 GREENWOOD AVE N,SEATTLE,WA,98133,4.9647897694482515,18.02653105657975,414.5099170888493,13.579964295302089,0.3961569310873741,88.37000817294451,34.821581203304916
-122.3560953,47.73370334,14419 GREENWOOD AVE N,SEATTLE,WA,98133,10.069770077337422,177.8665691530327,19.0288632832328,231.23608695971484,0.470017874735063,89.15815220255624,29.820752026015874
-122.3586761,47.7338851,14420 1ST AVE NW,SEATTLE,WA,98177,270.25443948380723,31.664577832910332,32.56367143142132,103.10529930012646,29.515834408329457,86.21214399207379,40.708015802205345
-122.3583314,47.73388158,115 N 145TH ST,SEATTLE,WA,98133,13.577690852889145,160.08639170509693,500.1340729195902,671.913238046267,11.215619879369893,85.51724733052804,42.31965113982435
-122.3583314,47.73388158,115 NW 145TH ST,SEATTLE,WA,98177,229.58323526005177,38.900620001007454,788.2674717817198,12.327432528604977,44.1936036027665,58.61411112680134,36.504097189714464
-122.3580484,47.73383347,123 N 145TH ST,SEATTLE,WA,98133,11.624976791315383,5.721815918559409,38.77547468177149,51.02046877587468,5.859016680268372,57.82336861673479,41.018682004552424
-122.3580484,47.73383347,123 NW 145TH ST,SEATTLE,WA,98177,15.872192413454343,31.725926348540387,3.576775537418845,281.095958714288,3.1865413671827802,90.08524516881552,19.478286561080832
-122.3606661,47.73387053,137 NW 145TH ST,SEATTLE,WA,98177,0.0,7.119318552400727,2312.7995618248406,219.15453777992036,5.860026825618137,43.71932423707383,37.425353663097674
-122.3576898,47.73384618,131 N 145TH ST,SEATTLE,WA,98133,5.469920652231824,5.756276120189886,62.11972575375009,45.985592798434254,7.677980441706203,56.54932475826288,29.9066692652053
-122.3576898,47.73384618,131 NW 145TH ST,SEATTLE,WA,98177,10.372024639678852,43.19449261039063,25.885793893081956,653.5997655694707,11.119338816224076,64.24853335157046,29.32116357799434
-122.357127,47.73385214,143 N 145TH ST,SEATTLE,WA,98133,12.776163105505342,38.30151056428758,32.78386502016123,124.39319010025882,12.523494160775297,93.44563562674611,71.20798842810484
-122.357127,47.73385214,143 NW 145TH ST,SEATTLE,WA,98177,0.9261086915812612,5.657919509570889,54.86790517225062,786.6870634326976,14.62992759929342,83.37521680811724,26.033926552122843
-122.360164,47.73377911,127 NW 145TH ST,SEATTLE,WA,98177,104.51060831558705,23.015257952781003,391.81049476746,117.71816301764078,13.338300533067983,58.057967901901634,13.875029482394853
-122.3616323,47.73366505,14415 3RD AVE NW,SEATTLE,WA,98177,220.40591075248827,36.2079812182743,1117.2898549353679,466.362825356953,13.333682652417199,71.49038637653578,29.34882750253767
-122.3592024,47.73370101,14419 1ST AVE NW,SEATTLE,WA,98177,10.518079035201607,116.36517707108717,790.87302391912,69.88656550722267,5.502188460469406,49.76040759500482,27.701535770174125
-122.3597217,47.73369274,111 NW 145TH ST,SEATTLE,WA,98177,55.124538589422485,24.385389360354377,284.0636373460255,414.52047145646424,29.97369155467306,69.96410809950305,30.78203706673895
-122.3566444,47.73355712,155 N 145TH ST,SEATTLE,WA,98133,5.570078115493924,44.68906632402149,56.67791038867796,174.0770137692958,3.445908217855217,62.03641551127083,24.404387984517022
-122.3566444,47.73355712,159 NW 145TH ST,SEATTLE,WA,98177,0.5270720835040722,36.2960231553322,8.464374538013246,639.4514235064005,18.248971815947364,36.4994551938089,24.452806639574714
-122.3605236,47.73349943,14410 3RD AVE NW,SEATTLE,WA,98177,1.215234905869132,85.13379891225448,1450.2651438977757,9.661596960673846,4.502991509961929,61.90808071781202,22.812268805786903
-122.358372,47.73353306,14404 1ST AVE NW,SEATTLE,WA,98177,188.1509735694583,20.719356887355183,17.955490673763524,855.6909359724636,11.581067544519406,45.342774274719176,29.902912672280443
-122.35741,47.73355223,126 N 144TH ST,SEATTLE,WA,98133,8.90662058028892,27.6758101027063,1075.472556755738,43.18671879894659,4.011387588229156,62.89268987843373,41.468480132316806
-122.3599476,47.73346971,134 NW 144TH ST,SEATTLE,WA,98177,159.13917477173317,28.096851279950194,884.2238181092115,267.33980303788354,5.784738770137526,64.11298233677458,26.113312043720274
-122.3578893,47.73349804,102 N 144TH ST,SEATTLE,WA,98133,203.85006633710918,38.96842419733037,20.73187834807823,91.40064270770395,8.677459069459257,61.953446907296616,24.34522164374122
-122.3578893,47.73349804,112 N 144TH ST,SEATTLE,WA,98133,7.897738554908024,8.231610498338782,67.76657062812693,620.6250618863263,0.2758680744132127,88.77234851837075,23.956405708239064
-122.3563616,47.73349512,146 N 144TH ST,SEATTLE,WA,98133,17.07226846346682,13.554019425584503,67.98900530357307,9.255473590523353,2.3056693665602337,77.97590048948638,44.59090749905892
-122.3563616,47.73349512,148 N 144TH ST,SEATTLE,WA,98133,13.639530762481,13.426822230882191,748.3910478254375,1404.0210381086456,22.378325768571784,90.80956361281082,32.788030879812034
-122.3563616,47.73349512,150 N 144TH ST,SEATTLE,WA,98133,7.301935791607641,24.782892431390373,33.38559131649642,42.01388300593021,1.0336644612057664,112.05511544884996,25.918627472150717
-122.3575936,47.73345582,120 N 144TH ST,SEATTLE,WA,98133,0.32354278287677674,84.34890368390678,129.33609555186052,45.75362357678814,3.68314549415434,94.33230783243731,21.028910320390043
-122.3580914,47.73343617,108 N 144TH ST,SEATTLE,WA,98133,15.542576143427173,83.95466227922864,717.6413571247712,147.74740229966423,15.76410197740727,46.36451110291421,30.155998964503965
-122.3570951,47.73341217,132 N 144TH ST,SEATTLE,WA,98133,61.05847126310596,397.00209509652007,38.78574574705288,63.03989078867568,3.751670224756494,68.52902158433776,28.723426808903
-122.3616333,47.7333568,14405 3RD AVE NW,SEATTLE,WA,98177,18.49393565216435,3.9990831209634643,134.30108490778395,48.61770615273895,1.2424812125364206,149.21618799623397,29.99439486270603
-122.3559769,47.7333402,14403 GREENWOOD AVE N,SEATTLE,WA,98133,603.2099972501774,35.24679303769416,693.0762078335096,39.62574691961873,3.800896626314474,53.89690608078167,17.637835951670063
-122.3617309,47.73291543,14321 3RD AVE NW,SEATTLE,WA,98177,7.513089429216059,20.186833463472457,72.37647928079551,34.09665145780326,22.852813295610858,63.940903818755324,16.56743918138134
-122.357573,47.73300694,117 N 144TH ST,SEATTLE,WA,98133,10.236325677671124,11.267224645259013,45.64423938945626,513.3780921528004,23.267637610968187,65.75023870115609,29.591663220587918
-122.3597165,47.73299677,129 NW 144TH ST,SEATTLE,WA,98177,1.2565214653297418,13.443888983208822,641.982811238639,33.08754891184088,4.495292182361844,47.883748698441764,28.69213295025348
-122.3601965,47.73300159,141 NW 144TH ST,SEATTLE,WA,98177,6.818168976977889,6.089392700997223,49.61191273731276,129.49696884733305,8.651458639719662,67.71557223257321,47.55193990444972
-122.3594686,47.73299235,123 NW 144TH ST,SEATTLE,WA,98177,60.376608627568636,35.822678282630406,99.93784037044422,39.16454098730622,5.577010754293129,82.3115972403044,26.448769254252724
-122.3570766,47.73297606,129 N 144TH ST,SEATTLE,WA,98133,6.654575755860979,80.89076713753094,801.3960801317244,688.3758444287323,8.936034226514282,57.796306166662475,33.14838018972371
-122.3580382,47.73301238,101 N 144TH ST,SEATTLE,WA,98133,42.18255383921825,25.30140542842226,90.60881033948728,27.094181850263748,14.352515583048728,60.80825116130205,23.288066795748833
-122.3599385,47.7329824,137 NW 144TH ST,SEATTLE,WA,98177,15.35696619450532,224.60266623914555,118.06346950275066,0.654351107981916,1.9680229335060322,103.0127304504293,24.74344546484875
-122.3573223,47.73299848,123 N 144TH ST,SEATTLE,WA,98133,288.4256975080958,65.28065911900666,44.63484402833248,19.321536392235284,13.942332348272206,28.62508736803523,27.98212439403884
-122.3605313,47.73290959,149 NW 144TH ST,SEATTLE,WA,98177,245.7317571800569,33.42527710514952,843.9231613145047,49.58813225817381,11.79197115537955,74.74451693454458,49.54949030778758
-122.3560652,47.73290001,14315 GREENWOOD AVE N,SEATTLE,WA,98133,11.611042550669474,29.095955189614944,2.3008695078260186,102.02168408775334,8.534737539251074,72.74700488790927,22.41956114303208
-122.3560652,47.73290001,14323 GREENWOOD AVE N,SEATTLE,WA,98133,12.314583622421441,27.82226242727941,18.2066478045077,333.33476111382856,1.6104086264467217,72.41752857252884,27.90928617313838
-122.3582777,47.73267531,14315 1ST AVE NW,SEATTLE,WA,98177,14.851870233623938,57.27191894688016,118.5515936201518,11.309081791774286,7.504061190928247,180.386502662027,21.628241082782655
-122.3577555,47.73270621,14310 1ST AVE NW,SEATTLE,WA,98177,1.9546799196631084,28.434712806236693,6.266355498494082,755.8362921426425,3.1073492045087963,42.088725304050854,27.82354281618865
-122.3601714,47.73258925,210 NW 143RD ST,SEATTLE,WA,98177,2.5225090456539023,28.53975493974177,224.38350320930468,80.84040012404641,31.685912572341106,44.091557229437555,56.211530216574005
-122.3596373,47.73262045,200 NW 143RD ST,SEATTLE,WA,98177,4.972024682244879,34.644253372364375,60.01453075035835,86.42968318118363,14.255511986427168,89.69988196357609,28.284080298369883
-122.3586895,47.73257084,118 NW 143RD ST,SEATTLE,WA,98177,78.01392541602199,98.9030535511906,120.78537686475568,360.69645853468495,1.768211572994344,24.867237910913122,27.737413496472495
-122.3589837,47.73257857,124 NW 143RD ST,SEATTLE,WA,98177,10.228961226345007,3.5095628270558574,11.592586354618673,276.88538149875745,8.372626952818187,97.81257902120892,25.750698509361847
-122.3591968,47.73254297,132 NW 143RD ST,SEATTLE,WA,98177,24.16303726950271,5.799062991808761,796.6547813211836,1078.7920470674685,29.22810498440697,88.67948219676943,35.01242864122013
