X,Y,ADDRESS,CITY,STATE,ZIP,PM_2.5[ug/m3],O3[ppb],NO2[ppb],SO2[ppb],CO[ppm],TEMP[F],HUMIDITY[%]
-122.3232189,47.7342302,501 NE 145TH ST,SEATTLE,WA,98155,0.7103722498579256,7.560370881000001,83.21278,56.751743999999995,3.813713235272325,73.13548992749999,32.75819555792
-122.3612994,47.7339105,14425 3RD AVE NW,SEATTLE,WA,98177,5.786470588171,31.411223999999997,15.991696,482.68038,5.70174705860632,63.19871849999999,26.72279957365361
-122.3560953,47.73370334,14411 GREENWOOD AVE N,SEATTLE,WA,98133,12.934411765650001,145.72708704000001,33.228,52.86774168,10.39215686,74.02148,35.777425744288564
-122.3560953,47.73370334,14413 GREENWOOD AVE N,SEATTLE,WA,98133,195.339811768992,103.06840319999999,1157.349375,726.4303,11.429050024086926,87.83424000000001,43.318498956480006
-122.3560953,47.73370334,14415 GREENWOOD AVE N,SEATTLE,WA,98133,3.5712000002976,19.711755648,611.9639999999999,15.681091583999999,0.40235294143800004,80.27004509999999,33.257946664559995
-122.3560953,47.73370334,14419 GREENWOOD AVE N,SEATTLE,WA,98133,14.5895607856664,136.6666,30.816,413.74113359999996,0.9213367062676392,74.13812310840001,29.30455727554032
-122.3586761,47.7338851,14420 1ST AVE NW,SEATTLE,WA,98177,192.0305882299,40.775136,50.600046000000006,127.597274,35.603333336569996,63.20700000000001,31.94735999661
-122.3583314,47.73388158,115 N 145TH ST,SEATTLE,WA,98133,11.320715517940371,167.19764256,697.019256,814.0720500000001,5.9336865367492395,86.9020698851,41.57602934891167
-122.3583314,47.73388158,115 NW 145TH ST,SEATTLE,WA,98177,359.193098000384,48.924344000000005,534.8847982499999,12.43528,42.40222245020435,67.96725119183999,38.402689265700126
-122.3580484,47.73383347,123 N 145TH ST,SEATTLE,WA,98133,15.311520001275959,4.69536,39.585,75.423121152,5.553292932141388,71.566554,36.310402831047
-122.3580484,47.73383347,123 NW 145TH ST,SEATTLE,WA,98177,10.628846645217605,24.116472,4.324,366.919,5.319794117487465,66.2928445,28.490441355020028
-122.3606661,47.73387053,137 NW 145TH ST,SEATTLE,WA,98177,0.0,10.150155,1684.344795,312.523233,5.388333332947,80.44750818,37.782469999999996
-122.3576898,47.73384618,131 N 145TH ST,SEATTLE,WA,98133,7.156862745,6.468,71.4791826,64.20640399999999,7.6754411762085,66.02484,27.525722172486507
-122.3576898,47.73384618,131 NW 145TH ST,SEATTLE,WA,98177,7.816666666354001,38.645464000000004,39.482,676.482821,8.196724305757618,63.2384305245,29.16058676422377
