X,Y,ADDRESS,CITY,STATE,ZIP,PM_2.5[ug/m3],O3[ppb],NO2[ppb],SO2[ppb],CO[ppm],TEMP[F],HUMIDITY[%]
-122.3232189,47.7342302,501 NE 145TH ST,SEATTLE,WA,98155,0.6119155172691042,9.377509008003575,71.75710257557985,43.055962670018026,4.192666259529427,115.43505326074411,27.204342411336633
-122.3612994,47.7339105,14425 3RD AVE NW,SEATTLE,WA,98177,6.110926527281702,34.72580021586695,16.949841247334447,465.90650927134885,6.32389011552459,134.53096124990327,20.545099174427428
-122.3560953,47.73370334,14411 GREENWOOD AVE N,SEATTLE,WA,98133,10.89584518199976,111.01386996825967,26.921570050597648,72.97790417306295,8.108797125383608,78.77407003111374,42.021591917819364
-122.3560953,47.73370334,14413 GREENWOOD AVE N,SEATTLE,WA,98133,218.26993557030926,74.56765346804845,1893.6053067861055,478.05645098865074,13.535259147274008,66.78743953424183,35.91428450145468
-122.3560953,47.73370334,14415 GREENWOOD AVE N,SEATTLE,WA,98133,4.3070481320750975,19.64404703371614,467.72612664188426,16.18426658184567,0.5168686457890049,88.76309706836204,34.28328526046234
-122.3560953,47.73370334,14419 GREENWOOD AVE N,SEATTLE,WA,98133,9.108631316310747,155.56730466191414,19.860082903289157,269.5692791310714,0.4575407724245254,77.10844616390177,29.748295161696888
-122.3586761,47.7338851,14420 1ST AVE NW,SEATTLE,WA,98177,270.85405748987733,25.452713333221272,37.26905799138134,102.62109908965876,30.180499549917283,79.53871239693419,41.6932425501655
-122.3583314,47.73388158,115 N 145TH ST,SEATTLE,WA,98133,13.376753359116943,144.34213374380585,474.5607802431804,787.0210998248807,11.05292088395803,91.34974590721168,45.40911603686169
-122.3583314,47.73388158,115 NW 145TH ST,SEATTLE,WA,98177,230.56938050045218,35.993475157996464,851.5516756358429,10.821098492836388,49.95048435839992,63.62755329306934,44.42358089705188
-122.3580484,47.73383347,123 N 145TH ST,SEATTLE,WA,98133,12.403984211766986,5.95916542521316,42.90817656587752,51.9488915441262,6.523724269440687,60.008643373836414,42.4114441421704
-122.3580484,47.73383347,123 NW 145TH ST,SEATTLE,WA,98177,16.04236468447051,29.782307603627423,3.7052455227326924,321.94097452729216,3.9771282998658988,78.02876884689034,18.43552570066591
-122.3606661,47.73387053,137 NW 145TH ST,SEATTLE,WA,98177,0.0,6.642807293414397,2112.5957303917394,238.94360849158494,6.819791733612493,40.047199777618665,40.50812011997598
-122.3576898,47.73384618,131 N 145TH ST,SEATTLE,WA,98133,5.3567146290391685,6.158342970597411,60.92314136234584,52.754111688080926,8.97454026047834,55.72248510283488,30.69477057570889
-122.3576898,47.73384618,131 NW 145TH ST,SEATTLE,WA,98177,10.659016435349992,44.08513695945254,30.20244866625825,692.5312314738778,10.985227442389217,66.91348500917083,29.8145557161746
-122.357127,47.73385214,143 N 145TH ST,SEATTLE,WA,98133,11.526259441492373,36.91550597559184,38.9578512983403,130.59655438458475,12.91081872244876,94.22116261800926,68.28566121912253
-122.357127,47.73385214,143 NW 145TH ST,SEATTLE,WA,98177,0.9718181586745172,5.652829759766285,56.32258050561632,727.6923194061237,13.334506920938123,89.72260212676638,26.448775597367554
-122.360164,47.73377911,127 NW 145TH ST,SEATTLE,WA,98177,113.5929842627344,22.59121009550748,382.7374733199271,120.83566269740243,13.35095140330274,61.30092679670707,15.671996243692925
-122.3616323,47.73366505,14415 3RD AVE NW,SEATTLE,WA,98177,273.29503306611633,36.715122732267346,1093.4613635922385,437.3337843078126,15.983863097504244,66.5208723959352,24.951889678154142
-122.3592024,47.73370101,14419 1ST AVE NW,SEATTLE,WA,98177,9.875301108757899,115.18669736289945,811.0030939137725,64.30762016921844,5.380734111665522,50.31182519918792,34.76455903337421
-122.3597217,47.73369274,111 NW 145TH ST,SEATTLE,WA,98177,43.85520999834163,25.191118207416025,280.56654509297863,397.591580441696,31.504081979128472,62.262755630740244,30.53489980170388
-122.3566444,47.73355712,155 N 145TH ST,SEATTLE,WA,98133,6.982502809769761,45.229696890959126,64.05151865407423,174.31032620258713,3.5957812430531715,61.308075955406714,29.476341793245137
-122.3566444,47.73355712,159 NW 145TH ST,SEATTLE,WA,98177,0.4916444911122257,35.65455900374582,8.074572699921939,702.6938719850555,15.153986690882363,42.22552377328296,23.122066704595724
-122.3605236,47.73349943,14410 3RD AVE NW,SEATTLE,WA,98177,1.100149986973331,85.47434631122908,1347.9073886811143,9.302669496511328,4.949859913052386,58.02069420600939,26.025492558644274
-122.358372,47.73353306,14404 1ST AVE NW,SEATTLE,WA,98177,171.40539557985886,19.486664612360446,17.637573412994303,1027.297087010176,11.61652116712146,48.48358032613814,32.18451710542997
-122.35741,47.73355223,126 N 144TH ST,SEATTLE,WA,98133,9.046229171570559,29.51500833190034,1075.0962730601668,46.46781092861618,4.080527524293258,67.71907144018117,33.839840659212456
-122.3599476,47.73346971,134 NW 144TH ST,SEATTLE,WA,98177,165.22505255991433,23.034877924601588,1107.735109045781,267.33980303788354,6.044393840748397,81.4014477092736,24.7685519092659
-122.3578893,47.73349804,102 N 144TH ST,SEATTLE,WA,98133,233.49315488536206,40.09966642319361,27.24966018451271,90.31684062026082,9.545403520798416,62.04624302265819,23.442938751987626
-122.3578893,47.73349804,112 N 144TH ST,SEATTLE,WA,98133,8.454516047826077,8.03230820206455,81.86859222085788,582.3944254092455,0.33546545278445294,78.58262447228411,24.78500145460833
-122.3563616,47.73349512,146 N 144TH ST,SEATTLE,WA,98133,18.921484521337256,17.282250325574672,78.0751722741991,10.753384155718443,2.421921603529657,74.42039184853097,38.52505978568348
-122.3563616,47.73349512,148 N 144TH ST,SEATTLE,WA,98133,14.982570446322386,12.730946167194126,784.1342191161896,1093.423236948196,18.12585784028557,99.68118947619189,34.715896794224484
-122.3563616,47.73349512,150 N 144TH ST,SEATTLE,WA,98133,7.481029459094938,25.420349251133572,38.07981501521526,43.08426857439242,1.333027850116992,94.84991036336243,26.56977458218657
