X,Y,ADDRESS,CITY,STATE,ZIP,PM_2.5[ug/m3],O3[ppb],NO2[ppb],SO2[ppb],CO[ppm],TEMP[F],HUMIDITY[%]
-122.3232189,47.7342302,501 NE 145TH ST,SEATTLE,WA,98155,0.6059536243843514,9.506205941629416,74.21951930756346,40.66614146201868,4.227540857476193,124.90072762812513,25.4683245046996
-122.3612994,47.7339105,14425 3RD AVE NW,SEATTLE,WA,98177,6.162404972347523,37.091738436174396,18.09632850930415,457.3524657611269,6.075039980366605,155.56915512589342,20.257467785985444
-122.3560953,47.73370334,14411 GREENWOOD AVE N,SEATTLE,WA,98133,12.79128640986044,111.12488383822793,29.710564831541223,72.97790417306295,6.92308826572439,82.10400751946898,44.37480106521725
-122.3560953,47.73370334,14413 GREENWOOD AVE N,SEATTLE,WA,98133,215.65069634346554,69.62102145784117,2001.5408092729135,413.8888457982481,13.177232593465805,70.04960523085234,35.95019878595613
-122.3560953,47.73370334,14415 GREENWOOD AVE N,SEATTLE,WA,98133,4.559035600962582,19.136444858364914,426.7982935569408,14.241212263102462,0.4334320909052233,92.68933099742449,37.56673262299786
-122.3560953,47.73370334,14419 GREENWOOD AVE N,SEATTLE,WA,98133,10.57598983057804,182.61454738504386,18.529457348768783,250.39859027638613,0.4558854265131552,89.60618311814697,29.709194002536353
-122.3586761,47.7338851,14420 1ST AVE NW,SEATTLE,WA,98177,261.6209481934242,27.50607229325463,34.705004941304765,96.97693863972752,29.486348060269187,83.29675748026453,43.44435873727245
-122.3583314,47.73388158,115 N 145TH ST,SEATTLE,WA,98133,15.067388485013993,147.80634495365717,523.7005999158013,698.3296521269242,10.610804048599709,85.51724733052804,40.206593612518446
-122.3583314,47.73388158,115 NW 145TH ST,SEATTLE,WA,98177,210.04870563591194,36.31268739569132,850.3424722564399,12.097578536413128,48.817607373151404,65.79120824280017,37.559249176839415
-122.3580484,47.73383347,123 N 145TH ST,SEATTLE,WA,98133,11.498493364307995,6.126141240427633,38.660267085855644,52.1292580955674,6.471534475285162,57.82336861673479,41.018682004552424
