X,Y,ADDRESS,CITY,STATE,ZIP,PM_2.5[ug/m3],O3[ppb],NO2[ppb],SO2[ppb],CO[ppm],TEMP[F],HUMIDITY[%]
-122.3232189,47.7342302,501 NE 145TH ST,SEATTLE,WA,98155,0.7802445242900277,9.663309464606186,95.46697293521376,65.9201376240575,4.008789697924771,90.45548340461055,30.10179039728434
-122.3612994,47.7339105,14425 3RD AVE NW,SEATTLE,WA,98177,5.693832296453115,31.97750274870268,19.37078740742499,400.75084444153686,6.814258330385671,95.356203002795,23.14386575533204
-122.3560953,47.73370334,14411 GREENWOOD AVE N,SEATTLE,WA,98133,13.26578692767602,158.76461408692396,26.04758466232407,65.05944883464315,10.777593409634639,61.071428742283054,39.023555123493885
-122.3560953,47.73370334,14413 GREENWOOD AVE N,SEATTLE,WA,98133,202.8533103881053,83.88824384596948,1136.746428377057,716.679003859963,14.476601021206733,76.51342904879844,41.470757377951436
-122.3560953,47.73370334,14415 GREENWOOD AVE N,SEATTLE,WA,98133,3.2970223983929468,20.382946714181564,496.01888813557423,12.384994025726545,0.5015977502958551,93.65296754833818,30.971603363196614
-122.3560953,47.73370334,14419 GREENWOOD AVE N,SEATTLE,WA,98133,11.54589835995356,155.77447444254304,32.32551739910585,335.51945193940367,0.6522325662057975,86.37992451932574,26.995373226857932
-122.3586761,47.7338851,14420 1ST AVE NW,SEATTLE,WA,98177,210.30934278165125,34.83965506502371,37.23478712144223,131.6915207926755,30.673137124339807,84.72868888221998,40.358096529943325
-122.3583314,47.73388158,115 N 145TH ST,SEATTLE,WA,98133,18.540657413497517,138.109045719009,693.5458963326755,689.5529236681881,7.825207747326562,87.91987317791661,51.51532193766047
-122.3583314,47.73388158,115 NW 145TH ST,SEATTLE,WA,98177,291.1084228611922,50.99995088649905,646.8435222603576,11.059823168597003,45.64671336997943,64.80758378497084,42.38571574929976
-122.3580484,47.73383347,123 N 145TH ST,SEATTLE,WA,98133,12.155556621104186,4.474964136327292,47.47326488446596,65.59784210141879,6.727100053843091,55.476156624138056,44.413194294538215
-122.3580484,47.73383347,123 NW 145TH ST,SEATTLE,WA,98177,14.571570840594248,22.389047887772126,3.8406199404092383,308.57682260977526,4.993956157351711,86.28154503725133,23.758270971964098
-122.3606661,47.73387053,137 NW 145TH ST,SEATTLE,WA,98177,0.0,10.306393690526408,1664.9573630412478,271.69994235761266,5.390185354706826,66.35771377122872,51.01008635090008
-122.3576898,47.73384618,131 N 145TH ST,SEATTLE,WA,98133,7.532676448687959,5.753792146222299,86.10846764202151,44.468309577738914,7.336040201975772,49.603585796306675,23.161273920025696
-122.3576898,47.73384618,131 NW 145TH ST,SEATTLE,WA,98177,10.167844466152047,47.51157072285498,36.13845488000431,703.5666434356183,9.2950167079811,61.61796180032545,28.471312946589965
-122.357127,47.73385214,143 N 145TH ST,SEATTLE,WA,98133,9.518727825297033,39.66850274392625,51.54458343162487,101.0340386169451,10.501783282109727,91.2920293695073,49.01214388616604
-122.357127,47.73385214,143 NW 145TH ST,SEATTLE,WA,98177,0.8348823388112725,4.389015643361368,65.9097017187103,831.4103222018441,13.758130199289887,82.02787303506317,32.754357725970145
-122.360164,47.73377911,127 NW 145TH ST,SEATTLE,WA,98177,113.28542707975981,33.374835235213126,676.0202331174258,91.87515531671839,15.610233894412985,80.65395527689107,20.045006891399392
-122.3616323,47.73366505,14415 3RD AVE NW,SEATTLE,WA,98177,235.2472943517052,28.214012207569112,892.9366457823437,361.97729154527224,19.158829213110174,70.75937215371042,28.907893195206313
-122.3592024,47.73370101,14419 1ST AVE NW,SEATTLE,WA,98177,8.423749840857631,113.43203989248829,747.5488683517882,49.830976481081294,6.070709575924916,68.37829791560377,43.55406211596881
-122.3597217,47.73369274,111 NW 145TH ST,SEATTLE,WA,98177,36.083963407234336,22.744949657605275,216.9666581607923,238.6485940017701,24.89023908341218,54.989543352439554,29.613288347192455
-122.3566444,47.73355712,155 N 145TH ST,SEATTLE,WA,98133,6.910576466451952,42.181877119864616,64.95177366557056,157.76923818014893,3.6541685189498283,51.65333289222135,42.90987594731505
-122.3566444,47.73355712,159 NW 145TH ST,SEATTLE,WA,98177,0.5693216175328227,45.11512443538636,13.536464061035444,941.3332791138648,10.059942883653262,56.740469034588756,29.637778118376787
