X,Y,ADDRESS,CITY,STATE,ZIP,PM_2.5[ug/m3],O3[ppb],NO2[ppb],SO2[ppb],CO[ppm],TEMP[F],HUMIDITY[%]
-122.3232189,47.7342302,501 NE 145TH ST,SEATTLE,WA,98155,0.735374999852925,7.433993000000001,89.38,56.751743999999995,3.757352941155,67.09677975,32.75819555792
-122.3612994,47.7339105,14425 3RD AVE NW,SEATTLE,WA,98177,5.294117647,33.559,15.436,530.418,5.70174705860632,63.516299999999994,28.76512333009
-122.3560953,47.73370334,14411 GREENWOOD AVE N,SEATTLE,WA,98133,12.934411765650001,145.87296,36.92,49.641072,10.39215686,74.02148,34.36832444216
-122.3560953,47.73370334,14413 GREENWOOD AVE N,SEATTLE,WA,98133,193.023529416,98.160384,1194.375,760.66,11.1177529417188,87.83424000000001,42.34457376
-122.3560953,47.73370334,14415 GREENWOOD AVE N,SEATTLE,WA,98133,3.7200000003099998,18.880992,611.9639999999999,15.807552,0.40235294143800004,80.27004509999999,35.08222222
-122.3560953,47.73370334,14419 GREENWOOD AVE N,SEATTLE,WA,98133,14.5895607856664,145.39,32.0,385.95255,0.91675294155984,72.75576360000001,29.30455727554032
-122.3586761,47.7338851,14420 1ST AVE NW,SEATTLE,WA,98177,192.0305882299,40.775136,47.334,131.138,36.66666667,70.23,31.41333333
-122.3583314,47.73388158,115 N 145TH ST,SEATTLE,WA,98133,10.6497794148075,178.62995999999998,685.368,814.0720500000001,6.200299411441212,88.22545166,37.8652362011946
-122.3583314,47.73388158,115 NW 145TH ST,SEATTLE,WA,98177,350.774509766,48.924344000000005,584.57355,11.3048,39.59124411783786,68.93230344,36.57398977685726
-122.3580484,47.73383347,123 N 145TH ST,SEATTLE,WA,98133,15.311520001275959,4.69536,39.585,69.386496,5.6037264703747605,71.566554,33.527611109
-122.3580484,47.73383347,123 NW 145TH ST,SEATTLE,WA,98177,11.35560539018975,24.888,4.324,366.919,5.629411764537,66.2928445,29.615843404386723
-122.3606661,47.73387053,137 NW 145TH ST,SEATTLE,WA,98177,0.0,9.495,1684.344795,292.899,5.388333332947,80.44750818,37.782469999999996
-122.3576898,47.73384618,131 N 145TH ST,SEATTLE,WA,98133,7.156862745,6.468,77.274792,66.124,7.6372549017,66.02484,29.8867776031341
-122.3576898,47.73384618,131 NW 145TH ST,SEATTLE,WA,98177,7.816666666354001,38.645464000000004,38.0,714.343,9.027229411627333,59.546544749999995,31.054937981068978
-122.357127,47.73385214,143 N 145TH ST,SEATTLE,WA,98133,7.9232333330164035,54.386807999999995,50.132541,134.163784,9.810294120450001,86.826922,37.8180215135008
