X,Y,ADDRESS,CITY,STATE,ZIP,PM_2.5[ug/m3],O3[ppb],NO2[ppb],SO2[ppb],CO[ppm],TEMP[F],HUMIDITY[%]
-122.3232189,47.7342302,501 NE 145TH ST,SEATTLE,WA,98155,0.5861259743956937,9.491405878546129,77.74333973518944,45.41768214136923,4.163521608271527,115.43505326074411,28.103659515843628
-122.3612994,47.7339105,14425 3RD AVE NW,SEATTLE,WA,98177,5.858989959042859,32.946679521695394,16.949841247334447,465.90650927134885,6.32389011552459,134.53096124990327,18.69435775653087
-122.3560953,47.73370334,14411 GREENWOOD AVE N,SEATTLE,WA,98133,11.554448761399534,111.01386996825967,29.71475723024023,72.97790417306295,8.700426100197005,78.77407003111374,38.271030890545866
-122.3560953,47.73370334,14413 GREENWOOD AVE N,SEATTLE,WA,98133,218.26993557030926,74.56765346804845,2058.2666378109843,478.05645098865074,14.202790290948592,63.24568137712294,37.21687513104112
-122.3560953,47.73370334,14415 GREENWOOD AVE N,SEATTLE,WA,98133,4.394947073546018,19.546315456433973,467.72612664188426,15.835877281649385,0.4741914181550504,96.90294439777516,32.3427219438324
-122.3560953,47.73370334,14419 GREENWOOD AVE N,SEATTLE,WA,98133,9.108631316310747,145.79878599991952,19.860082903289157,296.88246600338266,0.4575407724245254,77.10844616390177,31.084947922358296
-122.3586761,47.7338851,14420 1ST AVE NW,SEATTLE,WA,98177,280.6777797822563,25.452713333221272,37.26905799138134,110.22674445720597,28.60710857812065,80.58633474866686,46.120843528944135
-122.3583314,47.73388158,115 N 145TH ST,SEATTLE,WA,98133,14.830103502346944,147.58909380757245,486.7290053776209,752.4102292780887,10.149605954047779,92.36576937028482,42.3592500343859
-122.3583314,47.73388158,115 NW 145TH ST,SEATTLE,WA,98177,216.49707089244336,35.993475157996464,841.4542249366036,9.95501241291296,49.95048435839992,60.59766980292318,47.66478637022734
-122.3580484,47.73383347,123 N 145TH ST,SEATTLE,WA,98133,12.403984211766986,5.533115529445832,39.877487514756055,47.835075086672376,6.523724269440687,60.008643373836414,42.4114441421704
-122.3580484,47.73383347,123 NW 145TH ST,SEATTLE,WA,98177,16.04236468447051,29.782307603627423,3.8920646247192145,321.94097452729216,4.009201915187398,82.92111460881014,19.06465946294303
-122.3606661,47.73387053,137 NW 145TH ST,SEATTLE,WA,98177,0.0,6.7031355130316825,1959.7362990646934,221.24408193665272,6.551192827677707,43.200862759027686,39.59738037143302
-122.3576898,47.73384618,131 N 145TH ST,SEATTLE,WA,98133,5.886499592350734,5.691629362844187,57.80184189975886,49.815025201209565,8.158672964071219,55.72248510283488,30.69477057570889
-122.3576898,47.73384618,131 NW 145TH ST,SEATTLE,WA,98177,10.328504297819759,48.71285851873209,30.20244866625825,692.5312314738778,10.152705584463233,65.9246157725821,29.519362095222377
-122.357127,47.73385214,143 N 145TH ST,SEATTLE,WA,98133,11.737535072802824,38.453652057908165,38.9578512983403,130.59655438458475,12.319483513786984,92.73736478150518,65.91280040455842
-122.357127,47.73385214,143 NW 145TH ST,SEATTLE,WA,98177,0.9998129204470341,5.504215929665321,60.82352106438048,722.6338822305102,14.509800784481092,90.35508774095305,28.531581011183984
-122.360164,47.73377911,127 NW 145TH ST,SEATTLE,WA,98177,105.08139154739538,22.41191477728917,386.21339386470953,113.99590820509663,12.305024334841235,58.71736283209489,14.605774691232922
-122.3616323,47.73366505,14415 3RD AVE NW,SEATTLE,WA,98177,286.1728094933155,34.441953782614775,1095.6526689300988,414.14184120058013,17.70084506921843,73.74819556090377,24.951889678154142
-122.3592024,47.73370101,14419 1ST AVE NW,SEATTLE,WA,98177,10.911934926804308,108.05506319221337,811.0030939137725,65.2869240296634,5.669898958551657,55.90202799909769,38.2448394206537
-122.3597217,47.73369274,111 NW 145TH ST,SEATTLE,WA,98177,46.260770040444754,23.923189180831933,280.0065320289208,397.591580441696,29.3607474176407,56.860964046338125,29.473841507436177
-122.3566444,47.73355712,155 N 145TH ST,SEATTLE,WA,98133,7.311521266774618,45.229696890959126,60.029539507098626,171.5652816954598,3.5957812430531715,56.97776575781293,30.482256249477906
-122.3566444,47.73355712,159 NW 145TH ST,SEATTLE,WA,98177,0.4916444911122257,37.93038191887853,8.074572699921939,702.6938719850555,15.153986690882363,46.76137737905089,24.390365722147386
-122.3605236,47.73349943,14410 3RD AVE NW,SEATTLE,WA,98177,1.1945168153890675,83.47104131955965,1347.9073886811143,9.302669496511328,4.974733580957172,58.02069420600939,28.074965003931254
-122.358372,47.73353306,14404 1ST AVE NW,SEATTLE,WA,98177,155.8230868907808,19.42837947393863,17.637573412994303,1027.297087010176,10.89729940630531,49.02283147233381,33.66581287178867
-122.35741,47.73355223,126 N 144TH ST,SEATTLE,WA,98133,8.510093294045681,30.117355440714633,1098.1575822882194,46.23662778966784,4.0044431052926965,69.52676739238314,36.153675917962026
-122.3599476,47.73346971,134 NW 144TH ST,SEATTLE,WA,98177,152.84463696569318,25.5375586747246,1183.477680604467,245.26587434668215,6.044393840748397,81.4014477092736,24.7685519092659
-122.3578893,47.73349804,102 N 144TH ST,SEATTLE,WA,98133,234.90257030720528,39.93990679600957,27.24966018451271,90.31684062026082,9.545403520798416,57.344032368445646,23.34954058962911
-122.3578893,47.73349804,112 N 144TH ST,SEATTLE,WA,98133,8.834395034301021,7.322067640897494,85.10248671606848,557.3152396260723,0.33446206658469885,78.58262447228411,25.06066881153522
-122.3563616,47.73349512,146 N 144TH ST,SEATTLE,WA,98133,17.568695005884173,16.827897103772806,72.56056902806608,11.587698443662116,2.3861296586499083,74.42039184853097,38.52505978568348
-122.3563616,47.73349512,148 N 144TH ST,SEATTLE,WA,98133,14.269114710783224,12.730946167194126,759.8199797637495,996.7395049664505,18.6864513817377,95.75522524129865,35.937781360480834
-122.3563616,47.73349512,150 N 144TH ST,SEATTLE,WA,98133,7.736328292755883,26.045439806489316,41.21192101213773,43.30077243657529,1.3602325001193798,104.80653078824578,27.85091675281611
-122.3575936,47.73345582,120 N 144TH ST,SEATTLE,WA,98133,0.3546029255908719,77.5167119301745,135.0994228816518,48.04378269047689,4.609372102163364,101.88645321361,20.049887085722407
-122.3580914,47.73343617,108 N 144TH ST,SEATTLE,WA,98133,16.872330527900623,75.00575055712677,750.863417140484,108.21982846329401,16.761344694336486,46.425097811168605,28.446683280850884
-122.3570951,47.73341217,132 N 144TH ST,SEATTLE,WA,98133,73.42392080116936,417.5791776393905,50.67982525799805,65.49465329025455,4.140916362865887,74.20293761950822,34.25856617328239
-122.3616333,47.7333568,14405 3RD AVE NW,SEATTLE,WA,98177,17.714497751115278,3.9184857468787877,119.39369550335499,44.81075504359068,1.402460898493449,146.89900514765634,25.180215836208042
-122.3559769,47.7333402,14403 GREENWOOD AVE N,SEATTLE,WA,98133,556.2538262330498,29.633679546087052,629.30201071887,41.2854400218014,3.439563591862169,51.54205346371998,15.070930105085612
-122.3617309,47.73291543,14321 3RD AVE NW,SEATTLE,WA,98177,6.246272494532253,24.0222218778907,62.4906896437715,36.536322131276734,24.310908664586776,59.01390304387732,17.542551842491108
-122.357573,47.73300694,117 N 144TH ST,SEATTLE,WA,98133,8.76817706405291,11.910311115086554,47.54608269735027,523.8739058566381,21.906625114597112,56.27980801451742,28.618629807144988
-122.3597165,47.73299677,129 NW 144TH ST,SEATTLE,WA,98177,1.316823402207544,13.458545339083084,669.1695165988125,34.26010595027143,6.852934587347406,46.02564145642242,24.817265958231893
-122.3601965,47.73300159,141 NW 144TH ST,SEATTLE,WA,98177,6.574504342485135,5.550947963312281,50.79197799977493,129.49696884733305,7.044684244043306,70.45020772905232,42.49803776821233
